X,CH1,CH2,
Second,Volt,Volt,
1.10236e-03,2.56e+00,-4.00e-01,
1.10236e-03,2.56e+00,-3.00e-01,
1.10236e-03,2.64e+00,-2.00e-01,
1.10236e-03,2.56e+00,-2.00e-02,
1.10237e-03,2.48e+00,2.40e-01,
1.10237e-03,2.56e+00,3.80e-01,
1.10237e-03,2.56e+00,4.20e-01,
1.10237e-03,2.64e+00,4.20e-01,
1.10237e-03,2.56e+00,4.20e-01,
1.10238e-03,2.48e+00,3.40e-01,
1.10238e-03,2.48e+00,2.80e-01,
1.10238e-03,2.56e+00,2.60e-01,
1.10238e-03,2.48e+00,2.60e-01,
1.10238e-03,2.56e+00,2.00e-01,
1.10239e-03,2.64e+00,-1.40e-01,
1.10239e-03,2.64e+00,-4.00e-01,
1.10239e-03,2.56e+00,-5.20e-01,
1.10239e-03,2.56e+00,-4.80e-01,
1.10239e-03,2.56e+00,-3.60e-01,
1.10240e-03,2.72e+00,-2.80e-01,
1.10240e-03,2.64e+00,-1.20e-01,
1.10240e-03,2.56e+00,1.40e-01,
1.10240e-03,2.48e+00,3.20e-01,
1.10240e-03,2.56e+00,4.20e-01,
1.10241e-03,2.64e+00,4.20e-01,
1.10241e-03,2.64e+00,4.20e-01,
1.10241e-03,2.48e+00,4.00e-01,
1.10241e-03,2.40e+00,3.00e-01,
1.10241e-03,2.48e+00,2.60e-01,
1.10242e-03,2.56e+00,2.60e-01,
1.10242e-03,2.56e+00,2.40e-01,
1.10242e-03,2.56e+00,7.99e-02,
1.10242e-03,2.64e+00,-2.60e-01,
1.10242e-03,2.56e+00,-4.60e-01,
1.10243e-03,2.48e+00,-5.20e-01,
1.10243e-03,2.56e+00,-4.20e-01,
1.10243e-03,2.56e+00,-3.00e-01,
1.10243e-03,2.64e+00,-2.20e-01,
1.10243e-03,2.56e+00,-4.00e-02,
1.10244e-03,2.48e+00,2.20e-01,
1.10244e-03,2.48e+00,3.80e-01,
1.10244e-03,2.56e+00,4.20e-01,
1.10244e-03,2.56e+00,4.20e-01,
1.10244e-03,2.56e+00,4.20e-01,
1.10245e-03,2.48e+00,3.80e-01,
1.10245e-03,2.56e+00,2.80e-01,
1.10245e-03,2.48e+00,2.60e-01,
1.10245e-03,2.48e+00,2.60e-01,
1.10245e-03,2.56e+00,2.20e-01,
1.10246e-03,2.64e+00,-7.99e-02,
1.10246e-03,2.56e+00,-3.60e-01,
1.10246e-03,2.56e+00,-5.20e-01,
1.10246e-03,2.48e+00,-5.00e-01,
1.10246e-03,2.64e+00,-3.80e-01,
1.10247e-03,2.64e+00,-3.00e-01,
1.10247e-03,2.64e+00,-1.60e-01,
1.10247e-03,2.56e+00,7.99e-02,
1.10247e-03,2.48e+00,2.80e-01,
1.10247e-03,2.56e+00,4.00e-01,
1.10248e-03,2.64e+00,4.20e-01,
1.10248e-03,2.56e+00,4.20e-01,
1.10248e-03,2.48e+00,4.20e-01,
1.10248e-03,2.40e+00,3.20e-01,
1.10248e-03,2.40e+00,2.80e-01,
1.10249e-03,2.48e+00,2.40e-01,
1.10249e-03,2.56e+00,2.60e-01,
1.10249e-03,2.56e+00,1.40e-01,
1.10249e-03,2.64e+00,-1.80e-01,
1.10249e-03,2.64e+00,-4.20e-01,
1.10250e-03,2.56e+00,-5.40e-01,
1.10250e-03,2.56e+00,-4.60e-01,
1.10250e-03,2.56e+00,-3.20e-01,
1.10250e-03,2.64e+00,-2.60e-01,
1.10250e-03,2.56e+00,-7.99e-02,
1.10251e-03,2.48e+00,1.80e-01,
1.10251e-03,2.48e+00,3.40e-01,
1.10251e-03,2.56e+00,4.20e-01,
1.10251e-03,2.56e+00,4.00e-01,
1.10251e-03,2.56e+00,4.40e-01,
1.10252e-03,2.40e+00,3.80e-01,
1.10252e-03,2.48e+00,2.80e-01,
1.10252e-03,2.56e+00,2.80e-01,
1.10252e-03,2.48e+00,2.60e-01,
1.10252e-03,2.48e+00,2.40e-01,
1.10253e-03,2.64e+00,0.00e+00,
1.10253e-03,2.64e+00,-3.20e-01,
1.10253e-03,2.56e+00,-5.00e-01,
1.10253e-03,2.48e+00,-5.20e-01,
1.10253e-03,2.56e+00,-4.00e-01,
1.10254e-03,2.64e+00,-3.20e-01,
1.10254e-03,2.72e+00,-2.00e-01,
1.10254e-03,2.56e+00,2.00e-02,
1.10254e-03,2.48e+00,2.60e-01,
1.10254e-03,2.56e+00,4.00e-01,
1.10255e-03,2.64e+00,4.20e-01,
1.10255e-03,2.56e+00,4.20e-01,
1.10255e-03,2.48e+00,4.20e-01,
1.10255e-03,2.40e+00,3.40e-01,
1.10255e-03,2.48e+00,3.00e-01,
1.10256e-03,2.40e+00,2.60e-01,
1.10256e-03,2.56e+00,2.80e-01,
1.10256e-03,2.56e+00,1.80e-01,
1.10256e-03,2.64e+00,-1.00e-01,
1.10256e-03,2.64e+00,-3.80e-01,
1.10257e-03,2.56e+00,-5.40e-01,
1.10257e-03,2.56e+00,-4.60e-01,
1.10257e-03,2.56e+00,-3.60e-01,
1.10257e-03,2.64e+00,-2.80e-01,
1.10257e-03,2.64e+00,-1.20e-01,
1.10258e-03,2.56e+00,1.20e-01,
1.10258e-03,2.40e+00,3.40e-01,
1.10258e-03,2.56e+00,4.00e-01,
1.10258e-03,2.56e+00,4.00e-01,
1.10258e-03,2.56e+00,4.40e-01,
1.10259e-03,2.48e+00,4.00e-01,
1.10259e-03,2.48e+00,3.00e-01,
1.10259e-03,2.48e+00,2.60e-01,
1.10259e-03,2.48e+00,2.60e-01,
1.10259e-03,2.56e+00,2.80e-01,
1.10260e-03,2.48e+00,4.00e-02,
1.10260e-03,2.64e+00,-2.40e-01,
1.10260e-03,2.56e+00,-4.80e-01,
1.10260e-03,2.48e+00,-5.20e-01,
1.10260e-03,2.56e+00,-4.20e-01,
1.10261e-03,2.56e+00,-3.40e-01,
1.10261e-03,2.64e+00,-2.20e-01,
1.10261e-03,2.56e+00,0.00e+00,
1.10261e-03,2.48e+00,2.20e-01,
1.10261e-03,2.48e+00,3.80e-01,
1.10262e-03,2.56e+00,4.20e-01,
1.10262e-03,2.64e+00,4.40e-01,
1.10262e-03,2.56e+00,4.40e-01,
1.10262e-03,2.40e+00,3.40e-01,
1.10262e-03,2.48e+00,3.00e-01,
1.10263e-03,2.48e+00,2.40e-01,
1.10263e-03,2.48e+00,2.80e-01,
1.10263e-03,2.56e+00,2.20e-01,
1.10263e-03,2.56e+00,-4.00e-02,
1.10263e-03,2.64e+00,-3.40e-01,
1.10264e-03,2.64e+00,-5.20e-01,
1.10264e-03,2.56e+00,-4.80e-01,
1.10264e-03,2.56e+00,-3.80e-01,
1.10264e-03,2.64e+00,-3.00e-01,
1.10264e-03,2.64e+00,-1.80e-01,
1.10265e-03,2.56e+00,7.99e-02,
1.10265e-03,2.56e+00,3.00e-01,
1.10265e-03,2.56e+00,4.00e-01,
1.10265e-03,2.64e+00,4.20e-01,
1.10265e-03,2.56e+00,4.40e-01,
1.10266e-03,2.48e+00,4.00e-01,
1.10266e-03,2.48e+00,3.20e-01,
1.10266e-03,2.40e+00,2.80e-01,
1.10266e-03,2.48e+00,2.60e-01,
1.10266e-03,2.48e+00,2.80e-01,
1.10267e-03,2.64e+00,1.20e-01,
1.10267e-03,2.64e+00,-1.80e-01,
1.10267e-03,2.56e+00,-4.40e-01,
1.10267e-03,2.64e+00,-5.40e-01,
1.10267e-03,2.56e+00,-4.40e-01,
1.10268e-03,2.64e+00,-3.60e-01,
1.10268e-03,2.72e+00,-2.40e-01,
1.10268e-03,2.56e+00,-6.00e-02,
1.10268e-03,2.48e+00,1.60e-01,
1.10268e-03,2.48e+00,3.60e-01,
1.10269e-03,2.56e+00,4.00e-01,
1.10269e-03,2.64e+00,4.20e-01,
1.10269e-03,2.56e+00,4.40e-01,
1.10269e-03,2.48e+00,3.60e-01,
1.10269e-03,2.40e+00,3.00e-01,
1.10270e-03,2.48e+00,2.40e-01,
1.10270e-03,2.56e+00,2.60e-01,
1.10270e-03,2.56e+00,2.40e-01,
1.10270e-03,2.56e+00,0.00e+00,
1.10270e-03,2.64e+00,-3.00e-01,
1.10271e-03,2.64e+00,-5.20e-01,
1.10271e-03,2.56e+00,-4.80e-01,
1.10271e-03,2.56e+00,-4.00e-01,
1.10271e-03,2.64e+00,-3.20e-01,
1.10271e-03,2.64e+00,-2.00e-01,
1.10272e-03,2.56e+00,0.00e+00,
1.10272e-03,2.48e+00,2.40e-01,
1.10272e-03,2.56e+00,3.80e-01,
1.10272e-03,2.56e+00,4.00e-01,
1.10272e-03,2.64e+00,4.40e-01,
1.10273e-03,2.48e+00,4.00e-01,
1.10273e-03,2.48e+00,3.40e-01,
1.10273e-03,2.48e+00,3.00e-01,
1.10273e-03,2.40e+00,2.40e-01,
1.10273e-03,2.48e+00,2.80e-01,
1.10274e-03,2.56e+00,1.60e-01,
1.10274e-03,2.56e+00,-1.20e-01,
1.10274e-03,2.56e+00,-4.20e-01,
1.10274e-03,2.64e+00,-5.20e-01,
1.10274e-03,2.56e+00,-4.60e-01,
1.10275e-03,2.64e+00,-3.60e-01,
1.10275e-03,2.72e+00,-2.80e-01,
1.10275e-03,2.56e+00,-1.00e-01,
1.10275e-03,2.48e+00,1.00e-01,
1.10275e-03,2.40e+00,3.20e-01,
1.10276e-03,2.56e+00,4.00e-01,
1.10276e-03,2.64e+00,4.20e-01,
1.10276e-03,2.56e+00,4.40e-01,
1.10276e-03,2.48e+00,3.80e-01,
1.10276e-03,2.48e+00,3.20e-01,
1.10277e-03,2.48e+00,2.40e-01,
1.10277e-03,2.64e+00,2.60e-01,
1.10277e-03,2.56e+00,2.60e-01,
1.10277e-03,2.64e+00,7.99e-02,
1.10277e-03,2.64e+00,-2.40e-01,
1.10278e-03,2.64e+00,-5.00e-01,
1.10278e-03,2.56e+00,-5.20e-01,
1.10278e-03,2.56e+00,-4.40e-01,
1.10278e-03,2.64e+00,-3.40e-01,
1.10278e-03,2.64e+00,-2.20e-01,
1.10279e-03,2.56e+00,-6.00e-02,
1.10279e-03,2.48e+00,2.40e-01,
1.10279e-03,2.56e+00,3.80e-01,
1.10279e-03,2.56e+00,4.00e-01,
1.10279e-03,2.56e+00,4.60e-01,
1.10280e-03,2.48e+00,4.20e-01,
1.10280e-03,2.48e+00,3.60e-01,
1.10280e-03,2.40e+00,3.00e-01,
1.10280e-03,2.48e+00,2.40e-01,
1.10280e-03,2.56e+00,2.80e-01,
1.10281e-03,2.56e+00,1.80e-01,
1.10281e-03,2.64e+00,-6.00e-02,
1.10281e-03,2.56e+00,-3.40e-01,
1.10281e-03,2.64e+00,-5.00e-01,
1.10281e-03,2.56e+00,-5.00e-01,
1.10282e-03,2.56e+00,-4.00e-01,
1.10282e-03,2.64e+00,-3.00e-01,
1.10282e-03,2.56e+00,-1.40e-01,
1.10282e-03,2.56e+00,6.00e-02,
1.10282e-03,2.48e+00,3.00e-01,
1.10283e-03,2.56e+00,4.00e-01,
1.10283e-03,2.64e+00,4.20e-01,
1.10283e-03,2.56e+00,4.60e-01,
1.10283e-03,2.48e+00,4.00e-01,
1.10283e-03,2.40e+00,3.40e-01,
1.10284e-03,2.48e+00,2.60e-01,
1.10284e-03,2.56e+00,2.60e-01,
1.10284e-03,2.56e+00,2.80e-01,
1.10284e-03,2.56e+00,1.20e-01,
1.10284e-03,2.64e+00,-1.80e-01,
1.10285e-03,2.64e+00,-4.40e-01,
1.10285e-03,2.64e+00,-5.20e-01,
1.10285e-03,2.56e+00,-4.40e-01,
1.10285e-03,2.56e+00,-3.60e-01,
1.10285e-03,2.64e+00,-2.40e-01,
1.10286e-03,2.64e+00,-7.99e-02,
1.10286e-03,2.56e+00,1.80e-01,
1.10286e-03,2.56e+00,3.60e-01,
1.10286e-03,2.64e+00,4.00e-01,
1.10286e-03,2.64e+00,4.40e-01,
1.10287e-03,2.56e+00,4.20e-01,
1.10287e-03,2.48e+00,3.80e-01,
1.10287e-03,2.48e+00,3.20e-01,
1.10287e-03,2.40e+00,2.40e-01,
1.10287e-03,2.48e+00,2.80e-01,
1.10288e-03,2.48e+00,2.20e-01,
1.10288e-03,2.64e+00,0.00e+00,
1.10288e-03,2.56e+00,-3.00e-01,
1.10288e-03,2.64e+00,-5.00e-01,
1.10288e-03,2.56e+00,-5.20e-01,
1.10289e-03,2.56e+00,-4.20e-01,
1.10289e-03,2.64e+00,-3.00e-01,
1.10289e-03,2.56e+00,-1.40e-01,
1.10289e-03,2.56e+00,2.00e-02,
1.10289e-03,2.48e+00,2.60e-01,
1.10290e-03,2.56e+00,4.00e-01,
1.10290e-03,2.64e+00,4.20e-01,
1.10290e-03,2.56e+00,4.40e-01,
1.10290e-03,2.48e+00,4.00e-01,
1.10290e-03,2.48e+00,3.60e-01,
1.10291e-03,2.48e+00,2.60e-01,
1.10291e-03,2.56e+00,2.60e-01,
1.10291e-03,2.56e+00,2.80e-01,
1.10291e-03,2.56e+00,1.60e-01,
1.10291e-03,2.64e+00,-1.40e-01,
1.10292e-03,2.56e+00,-4.40e-01,
1.10292e-03,2.64e+00,-5.20e-01,
1.10292e-03,2.56e+00,-4.80e-01,
1.10292e-03,2.64e+00,-3.60e-01,
1.10292e-03,2.64e+00,-2.60e-01,
1.10293e-03,2.64e+00,-1.20e-01,
1.10293e-03,2.56e+00,1.40e-01,
1.10293e-03,2.48e+00,3.40e-01,
1.10293e-03,2.48e+00,4.00e-01,
1.10293e-03,2.64e+00,4.40e-01,
1.10294e-03,2.64e+00,4.20e-01,
1.10294e-03,2.48e+00,4.00e-01,
1.10294e-03,2.48e+00,3.20e-01,
1.10294e-03,2.48e+00,2.40e-01,
1.10294e-03,2.40e+00,2.80e-01,
1.10295e-03,2.56e+00,2.40e-01,
1.10295e-03,2.64e+00,4.00e-02,
1.10295e-03,2.56e+00,-2.20e-01,
1.10295e-03,2.64e+00,-4.80e-01,
1.10295e-03,2.56e+00,-5.20e-01,
1.10296e-03,2.56e+00,-4.40e-01,
1.10296e-03,2.64e+00,-3.20e-01,
1.10296e-03,2.64e+00,-2.00e-01,
1.10296e-03,2.56e+00,-2.00e-02,
1.10296e-03,2.56e+00,2.40e-01,
1.10297e-03,2.56e+00,3.80e-01,
1.10297e-03,2.64e+00,4.20e-01,
1.10297e-03,2.56e+00,4.40e-01,
1.10297e-03,2.56e+00,4.20e-01,
1.10297e-03,2.48e+00,3.80e-01,
1.10298e-03,2.48e+00,2.60e-01,
1.10298e-03,2.56e+00,2.40e-01,
1.10298e-03,2.56e+00,2.80e-01,
1.10298e-03,2.48e+00,1.80e-01,
1.10298e-03,2.64e+00,-4.00e-02,
1.10299e-03,2.64e+00,-3.80e-01,
1.10299e-03,2.56e+00,-5.20e-01,
1.10299e-03,2.56e+00,-4.80e-01,
1.10299e-03,2.64e+00,-3.80e-01,
1.10299e-03,2.64e+00,-2.80e-01,
1.10300e-03,2.72e+00,-1.80e-01,
1.10300e-03,2.64e+00,7.99e-02,
1.10300e-03,2.48e+00,3.00e-01,
1.10300e-03,2.48e+00,3.80e-01,
1.10300e-03,2.64e+00,4.40e-01,
1.10301e-03,2.64e+00,4.20e-01,
1.10301e-03,2.56e+00,4.00e-01,
1.10301e-03,2.48e+00,3.40e-01,
1.10301e-03,2.48e+00,2.40e-01,
1.10301e-03,2.48e+00,2.80e-01,
1.10302e-03,2.48e+00,2.40e-01,
1.10302e-03,2.64e+00,1.00e-01,
1.10302e-03,2.56e+00,-1.80e-01,
1.10302e-03,2.64e+00,-4.60e-01,
1.10302e-03,2.56e+00,-5.20e-01,
1.10303e-03,2.48e+00,-4.60e-01,
1.10303e-03,2.64e+00,-3.20e-01,
1.10303e-03,2.64e+00,-2.20e-01,
1.10303e-03,2.64e+00,-6.00e-02,
1.10303e-03,2.56e+00,2.00e-01,
1.10304e-03,2.56e+00,3.60e-01,
1.10304e-03,2.64e+00,4.20e-01,
1.10304e-03,2.56e+00,4.20e-01,
1.10304e-03,2.48e+00,4.20e-01,
1.10304e-03,2.40e+00,3.80e-01,
1.10305e-03,2.48e+00,3.00e-01,
1.10305e-03,2.56e+00,2.40e-01,
1.10305e-03,2.56e+00,2.80e-01,
1.10305e-03,2.56e+00,2.20e-01,
1.10305e-03,2.56e+00,0.00e+00,
1.10306e-03,2.56e+00,-3.40e-01,
1.10306e-03,2.64e+00,-5.20e-01,
1.10306e-03,2.56e+00,-5.00e-01,
1.10306e-03,2.56e+00,-4.20e-01,
1.10306e-03,2.64e+00,-3.00e-01,
1.10307e-03,2.72e+00,-1.80e-01,
1.10307e-03,2.56e+00,4.00e-02,
1.10307e-03,2.48e+00,3.00e-01,
1.10307e-03,2.48e+00,3.80e-01,
1.10307e-03,2.56e+00,4.40e-01,
1.10308e-03,2.64e+00,4.20e-01,
1.10308e-03,2.56e+00,4.00e-01,
1.10308e-03,2.40e+00,3.60e-01,
1.10308e-03,2.40e+00,2.60e-01,
1.10308e-03,2.48e+00,2.80e-01,
1.10309e-03,2.48e+00,2.80e-01,
1.10309e-03,2.64e+00,1.60e-01,
1.10309e-03,2.64e+00,-1.40e-01,
1.10309e-03,2.72e+00,-4.40e-01,
1.10309e-03,2.64e+00,-5.40e-01,
1.10310e-03,2.56e+00,-4.80e-01,
1.10310e-03,2.64e+00,-3.40e-01,
1.10310e-03,2.64e+00,-2.40e-01,
1.10310e-03,2.64e+00,-1.00e-01,
1.10310e-03,2.56e+00,1.40e-01,
1.10311e-03,2.56e+00,3.40e-01,
1.10311e-03,2.56e+00,4.00e-01,
1.10311e-03,2.56e+00,4.40e-01,
1.10311e-03,2.48e+00,4.20e-01,
1.10311e-03,2.40e+00,4.00e-01,
1.10312e-03,2.48e+00,3.00e-01,
1.10312e-03,2.48e+00,2.40e-01,
1.10312e-03,2.56e+00,2.80e-01,
1.10312e-03,2.48e+00,2.20e-01,
1.10312e-03,2.56e+00,4.00e-02,
1.10313e-03,2.64e+00,-2.80e-01,
1.10313e-03,2.64e+00,-4.80e-01,
1.10313e-03,2.56e+00,-5.20e-01,
1.10313e-03,2.56e+00,-4.20e-01,
1.10313e-03,2.64e+00,-3.00e-01,
1.10314e-03,2.72e+00,-2.20e-01,
1.10314e-03,2.64e+00,0.00e+00,
1.10314e-03,2.48e+00,2.60e-01,
1.10314e-03,2.48e+00,3.60e-01,
1.10314e-03,2.64e+00,4.40e-01,
1.10315e-03,2.64e+00,4.20e-01,
1.10315e-03,2.56e+00,4.20e-01,
1.10315e-03,2.48e+00,3.60e-01,
1.10315e-03,2.48e+00,2.60e-01,
1.10315e-03,2.56e+00,2.60e-01,
1.10316e-03,2.56e+00,2.60e-01,
1.10316e-03,2.56e+00,1.80e-01,
1.10316e-03,2.56e+00,-7.99e-02,
1.10316e-03,2.64e+00,-4.00e-01,
1.10316e-03,2.56e+00,-5.20e-01,
1.10317e-03,2.48e+00,-5.00e-01,
1.10317e-03,2.64e+00,-3.60e-01,
1.10317e-03,2.56e+00,-2.40e-01,
1.10317e-03,2.64e+00,-1.20e-01,
1.10317e-03,2.56e+00,1.20e-01,
1.10318e-03,2.48e+00,3.20e-01,
1.10318e-03,2.64e+00,4.00e-01,
1.10318e-03,2.56e+00,4.40e-01,
1.10318e-03,2.56e+00,4.20e-01,
1.10318e-03,2.40e+00,4.20e-01,
1.10319e-03,2.48e+00,3.20e-01,
1.10319e-03,2.48e+00,2.60e-01,
1.10319e-03,2.56e+00,2.80e-01,
1.10319e-03,2.48e+00,2.40e-01,
1.10319e-03,2.56e+00,6.00e-02,
1.10320e-03,2.64e+00,-2.60e-01,
1.10320e-03,2.64e+00,-4.80e-01,
1.10320e-03,2.56e+00,-5.20e-01,
1.10320e-03,2.56e+00,-4.40e-01,
1.10320e-03,2.64e+00,-3.20e-01,
1.10321e-03,2.64e+00,-2.40e-01,
1.10321e-03,2.64e+00,-4.00e-02,
1.10321e-03,2.48e+00,2.20e-01,
1.10321e-03,2.56e+00,3.60e-01,
1.10321e-03,2.56e+00,4.40e-01,
1.10322e-03,2.64e+00,4.20e-01,
1.10322e-03,2.56e+00,4.20e-01,
1.10322e-03,2.48e+00,3.80e-01,
1.10322e-03,2.48e+00,2.60e-01,
1.10322e-03,2.48e+00,2.60e-01,
1.10323e-03,2.56e+00,2.60e-01,
1.10323e-03,2.56e+00,2.00e-01,
1.10323e-03,2.64e+00,-2.00e-02,
1.10323e-03,2.56e+00,-3.60e-01,
1.10323e-03,2.56e+00,-5.20e-01,
1.10324e-03,2.56e+00,-5.00e-01,
1.10324e-03,2.64e+00,-3.80e-01,
1.10324e-03,2.64e+00,-2.80e-01,
1.10324e-03,2.64e+00,-1.60e-01,
1.10324e-03,2.48e+00,6.00e-02,
1.10325e-03,2.56e+00,3.00e-01,
1.10325e-03,2.56e+00,4.00e-01,
1.10325e-03,2.56e+00,4.40e-01,
1.10325e-03,2.64e+00,4.20e-01,
1.10325e-03,2.56e+00,4.20e-01,
1.10326e-03,2.48e+00,3.20e-01,
1.10326e-03,2.56e+00,2.60e-01,
1.10326e-03,2.56e+00,2.60e-01,
1.10326e-03,2.48e+00,2.60e-01,
1.10326e-03,2.56e+00,1.20e-01,
1.10327e-03,2.64e+00,-2.00e-01,
1.10327e-03,2.64e+00,-4.40e-01,
1.10327e-03,2.56e+00,-5.20e-01,
1.10327e-03,2.56e+00,-4.60e-01,
1.10327e-03,2.64e+00,-3.40e-01,
1.10328e-03,2.72e+00,-2.60e-01,
1.10328e-03,2.64e+00,-6.00e-02,
1.10328e-03,2.56e+00,1.80e-01,
1.10328e-03,2.48e+00,3.40e-01,
1.10328e-03,2.56e+00,4.20e-01,
1.10329e-03,2.64e+00,4.20e-01,
1.10329e-03,2.56e+00,4.20e-01,
1.10329e-03,2.48e+00,3.80e-01,
1.10329e-03,2.40e+00,2.80e-01,
1.10329e-03,2.48e+00,2.60e-01,
1.10330e-03,2.48e+00,2.60e-01,
1.10330e-03,2.56e+00,2.40e-01,
1.10330e-03,2.56e+00,2.00e-02,
1.10330e-03,2.64e+00,-3.40e-01,
1.10330e-03,2.64e+00,-5.20e-01,
1.10331e-03,2.56e+00,-5.20e-01,
1.10331e-03,2.64e+00,-4.00e-01,
1.10331e-03,2.64e+00,-3.00e-01,
1.10331e-03,2.72e+00,-2.00e-01,
1.10331e-03,2.56e+00,4.00e-02,
1.10332e-03,2.56e+00,2.80e-01,
1.10332e-03,2.56e+00,4.00e-01,
1.10332e-03,2.56e+00,4.40e-01,
1.10332e-03,2.56e+00,4.20e-01,
1.10332e-03,2.48e+00,4.20e-01,
1.10333e-03,2.48e+00,3.40e-01,
1.10333e-03,2.48e+00,2.60e-01,
1.10333e-03,2.56e+00,2.60e-01,
1.10333e-03,2.48e+00,2.60e-01,
1.10333e-03,2.56e+00,1.40e-01,
1.10334e-03,2.56e+00,-1.80e-01,
1.10334e-03,2.64e+00,-4.00e-01,
1.10334e-03,2.56e+00,-5.20e-01,
1.10334e-03,2.56e+00,-4.80e-01,
1.10334e-03,2.64e+00,-3.60e-01,
1.10335e-03,2.72e+00,-2.80e-01,
1.10335e-03,2.64e+00,-1.00e-01,
1.10335e-03,2.56e+00,1.60e-01,
1.10335e-03,2.48e+00,3.20e-01,
1.10335e-03,2.56e+00,4.20e-01,
1.10336e-03,2.64e+00,4.20e-01,
1.10336e-03,2.64e+00,4.20e-01,
1.10336e-03,2.56e+00,4.00e-01,
1.10336e-03,2.48e+00,3.00e-01,
1.10336e-03,2.48e+00,2.60e-01,
1.10337e-03,2.56e+00,2.60e-01,
1.10337e-03,2.64e+00,2.40e-01,
1.10337e-03,2.56e+00,6.00e-02,
1.10337e-03,2.64e+00,-3.00e-01,
1.10337e-03,2.64e+00,-4.60e-01,
1.10338e-03,2.56e+00,-5.20e-01,
1.10338e-03,2.56e+00,-4.20e-01,
1.10338e-03,2.64e+00,-3.00e-01,
1.10338e-03,2.72e+00,-2.20e-01,
1.10338e-03,2.56e+00,-2.00e-02,
1.10339e-03,2.56e+00,2.40e-01,
1.10339e-03,2.56e+00,3.80e-01,
1.10339e-03,2.56e+00,4.20e-01,
1.10339e-03,2.56e+00,4.20e-01,
1.10339e-03,2.56e+00,4.40e-01,
1.10340e-03,2.48e+00,3.60e-01,
1.10340e-03,2.56e+00,2.60e-01,
1.10340e-03,2.56e+00,2.60e-01,
1.10340e-03,2.56e+00,2.60e-01,
1.10340e-03,2.56e+00,2.00e-01,
1.10341e-03,2.64e+00,-1.00e-01,
1.10341e-03,2.64e+00,-3.80e-01,
1.10341e-03,2.56e+00,-5.20e-01,
1.10341e-03,2.56e+00,-4.80e-01,
1.10341e-03,2.56e+00,-3.60e-01,
1.10342e-03,2.64e+00,-2.80e-01,
1.10342e-03,2.64e+00,-1.40e-01,
1.10342e-03,2.56e+00,1.20e-01,
1.10342e-03,2.48e+00,3.20e-01,
1.10342e-03,2.56e+00,4.20e-01,
1.10343e-03,2.64e+00,4.20e-01,
1.10343e-03,2.56e+00,4.20e-01,
1.10343e-03,2.48e+00,4.00e-01,
1.10343e-03,2.40e+00,3.00e-01,
1.10343e-03,2.40e+00,2.80e-01,
1.10344e-03,2.56e+00,2.60e-01,
1.10344e-03,2.64e+00,2.40e-01,
1.10344e-03,2.56e+00,1.00e-01,
1.10344e-03,2.56e+00,-2.60e-01,
1.10344e-03,2.64e+00,-4.60e-01,
1.10345e-03,2.56e+00,-5.20e-01,
1.10345e-03,2.56e+00,-4.20e-01,
1.10345e-03,2.56e+00,-3.20e-01,
1.10345e-03,2.64e+00,-2.40e-01,
1.10345e-03,2.56e+00,-4.00e-02,
1.10346e-03,2.48e+00,2.20e-01,
1.10346e-03,2.48e+00,3.60e-01,
1.10346e-03,2.56e+00,4.20e-01,
1.10346e-03,2.64e+00,4.20e-01,
1.10346e-03,2.56e+00,4.20e-01,
1.10347e-03,2.48e+00,3.60e-01,
1.10347e-03,2.56e+00,2.60e-01,
1.10347e-03,2.56e+00,2.80e-01,
1.10347e-03,2.56e+00,2.60e-01,
1.10347e-03,2.56e+00,2.20e-01,
1.10348e-03,2.64e+00,-1.00e-01,
1.10348e-03,2.64e+00,-3.60e-01,
1.10348e-03,2.56e+00,-5.20e-01,
1.10348e-03,2.48e+00,-5.00e-01,
1.10348e-03,2.56e+00,-3.60e-01,
1.10349e-03,2.64e+00,-3.20e-01,
1.10349e-03,2.64e+00,-1.60e-01,
1.10349e-03,2.56e+00,7.99e-02,
1.10349e-03,2.48e+00,3.00e-01,
1.10349e-03,2.56e+00,4.00e-01,
1.10350e-03,2.64e+00,4.20e-01,
1.10350e-03,2.56e+00,4.20e-01,
1.10350e-03,2.48e+00,4.20e-01,
1.10350e-03,2.40e+00,3.00e-01,
1.10350e-03,2.40e+00,2.80e-01,
1.10351e-03,2.56e+00,2.40e-01,
1.10351e-03,2.56e+00,2.60e-01,
1.10351e-03,2.56e+00,1.00e-01,
1.10351e-03,2.64e+00,-2.20e-01,
1.10351e-03,2.64e+00,-4.40e-01,
1.10352e-03,2.56e+00,-5.40e-01,
1.10352e-03,2.56e+00,-4.40e-01,
1.10352e-03,2.56e+00,-3.20e-01,
1.10352e-03,2.64e+00,-2.40e-01,
1.10352e-03,2.56e+00,-7.99e-02,
1.10353e-03,2.48e+00,1.80e-01,
1.10353e-03,2.56e+00,3.40e-01,
1.10353e-03,2.56e+00,4.20e-01,
1.10353e-03,2.56e+00,4.20e-01,
1.10353e-03,2.56e+00,4.20e-01,
1.10354e-03,2.48e+00,3.80e-01,
1.10354e-03,2.48e+00,2.80e-01,
1.10354e-03,2.56e+00,2.60e-01,
1.10354e-03,2.48e+00,2.60e-01,
1.10354e-03,2.56e+00,2.40e-01,
1.10355e-03,2.64e+00,-4.00e-02,
1.10355e-03,2.64e+00,-3.20e-01,
1.10355e-03,2.56e+00,-5.00e-01,
